Servis Hizmeti,vestel çamaşır makinesi yeni olmasına rağmen sıkmıyor çamaşırları ıslak bırakıyor. servisi aramanıza rağmen hala çözüm bulunamadı. makineden ses geliyor. ayrıca elbiselerle koku bırakıyor. servis geldi dediği şekilde çalışırdık. makineyi ne şekilde ve ne programda çalıştırdıysakda aynı sonuç. makine için her seferinde aradığımızda kullanıcı hatalı kullanım olduğunu söylediler. hizmetten memnun kalmadık. makine her şekilde yıkamıyor. i̇stenilen performansta ve sıcaklıkta çalışmıyor. sürekli arayıp teknisyen istememize rağmen kullanıcı hatalı olduğu söylendi gelen teknisyen de kullanıcı hatalı olduğunu söyledi. fakat kendisi gelip evde birlikte çalıştırdığımız zaman da kıyafetler ıslaktı. makineyi teknisyenle birlikte açtık çalıştırdık bittiğinde elbiseler ıslaktı. teknisyen değişikliği isteyip. tekrar kontrol edilmesini istedik. fakat bu sefer de. teknisyen yollamadılar teknisyen yollamadılar seni. teknisyen yollamadılar. çamaşır makinemiz daha ilk günden beri aynı çalışmakta bir aylık makine olmasına rağmen çamaşır makinesinden hiç memnun değiliz iadesini talep ediyoruz ama iade de edilmiyor hiçbir işlem de yapılmıyor şikayetçiyiz.
Servis Hizmeti,vestel servis ile görüşme sağladım ikinci tv kurulumu istediğimi belirttim. kendileri hiçbir parça getirmeden sadece 10 dakikalık kurulum için 500 tl istediler ve buna istinaden çağrı merkezini arayıp şikayet belirttim. çünkü insanlar 6 8 saat çalışıp günlük 283 tl'ye çalışıyorken 10 dakika için 500 tl vermek çok çok saçma geldi ve çağrı merkezi bana bu talebime geri dönüş olmayabilir dedi. vestel'den ürün almak büyük hata. hiçbir şekilde ürününün arkasında değil ve hiçbir şekilde hizmet içerikli müşteri memnuniyeti olmayan bir şirket.
Servis Hizmeti,yaklaşık 2 buçuk sene önce vestel buzdolabı aldım. garanti süresince 2 sefer servis çağırdım 1. kompresör arızanlanmış 2. ön panel arıza yapmış. garanti süresi bitti 5 ay oldu şimdi de ana kart yanmış ve ön panel yine arızalanmış yine servis çağırdım 1200 tl ücret çıkardılar. mecbur yaptıracağım ama bir daha mı vestel tövbe almam
Servis Hizmeti,vestel marka rustik ankastre setini 8 ay önce aldık. fırının içi boyanın kalitesizliğinden pas atmaya başladı. gelen servisteki arkadaşların da pas ve değişim diye şifahen söylenmesine rağmen vestel müşteri temsilcileri ücretli değişim teklifinde bulunuyorlar. evime giren ilk vestel ürünü olmasına şükür ediyorum. bu firma bizi mağdur etti. sattıkları ürünlerinin arkasında durmuyorlar.
Servis Hizmeti,vestel'den aldığım 2 aylık bir bulaşık makinesi f2 uyarısı adı altında sürekli bozuk ve 2 kez servis geldi yine aynı. ne yapalım sayın vestel yetkilileri? yasal yollara mı başvuralım? ürününüz hatalı bunu anlamanız için ne yapabiliriz? yeni ürün şimdiden kartını değiştirelim kısmına geçtiyse o üründen hayır gelmez anladık.
Servis Hizmeti,vestel daewoo ® çamaşır makinesi aldım illallah dedim makine sıkarken yerinde durmuyor servisi çağırdık aynı cins çamaşır at dediler onu da yapıyoruz yok bıktım ya. bir de arıza yok diye servis ücreti aldılar nereden aldım bu makineyi ya. 30 yıl başka marka makine kullandım bu yeni makineden çektiğimi 30 yılda bir kere beni üzmedi.
Müşteri Hizmetleri,vestel marka bulaşık makinesi aldım ilk kullanımdan itibaren koku kalıyordu temiz yıkanmıyordu. 4. kullanımda gider tıkandı yazılar vs silindi müşteri hizmetleri ve yetkili servisi aradığımda bunun garanti kapsamında olmadığını sorunun bizde olduğunu iletti vestel pişmanlıktır!
Müşteri Hizmetleri,vestel akım korumalı prizi 9 ay önce 250 tl'ye 2 yıl garantili olarak almıştım aldığım akım korumalı priz şu an çalışmıyor müşteri hizmetlerini aradım garanti kapsamında olmadığını beyan ettiler. böyle haksızlık olmaz. i̇nsanları yanıltmayın bizi mağdur etmeyin.
Servis Hizmeti,merhabalar vestel buzdolabım garanti süresi içinde sr arızası verdi ve defalarca yetkili servis gelmesine rağmen ve gerekli testler yapılıp ve sensörler değişmesine rağmen buzdolabı sr arızası devam etmektedir. garanti sürecinde çözülemeyen arıza için şu an vestel servis tarafımdan ücret talep ediyor. garanti süresinde çözemediğiniz ürün için ne ücreti vereceğim? almış olduğum ürün ayıplı ise neden değişim sağlanmıyor saygılı bir vestel şirketinin bu durumu çözeceğini talep ediyorum.
Servis Hizmeti,2015 yılında özellikle yerli ürün tercih ederek eşimin kredi çekip altın bozdurarak aldığımız (bulaşık makinesi+ocak+fırın+davlumbaz+mikrodalga) 6 parça vestel marka üründen biri olan puzzle model buzdolabımız kırmızı ünlem işareti ısınma koku (plastik yanık kokusu) ses gelmesi ve sağ tarafta ki soğutucunun soğutmamaya başlamasıyla vestel müşteri temsilcisine başvurduk servis elemanı gönderdiler ilk gelen kişiler motorda sorun olduğunu ve kompresörün değişmesi gerektiğini söylediler 10 yıllık motor garantimiz olduğu için ücretsiz değişebilecekti 3 gün parça gelmesini bekledik.3. gün gelen farklı bir servis elemanı ne hikmetse gelir gelmez daha dolaba dokunmadan muhtemelen sorunun motordan değil başka bir şeyden olduğunu ve ücretli değişime gideceğini söyledi. dolabın 24 saat kullanılmaması gerektiğini söyleyip dolabı kapatıp gitti. ertesi gün geldi aslında arızanın belli olduğunu ama prosedür gereği gaz sızıntısı testini yapması gerektiğini söyledi ve tüm gazını saldı dolabın daha sonra bir tüp bağladı ve 24 saat beklemesi gerektiğini ölçüm yapacağını söyledi gaz sızdırıp sızdırmadığına dair.bu arada 48 saat geçmiş oldu ve ramazan için aldığımız 5 bin tl değerindeki ürünlerimiz çöpe gitti. testin sonucunda servis tahmin ettiğim gibi gaz sızdırıyor dedi ve ücretli değişim yapılması gerektiğini söyledi. bende dolabı eski durumuna getirmesini istedim ama kendisi birkaç güne kadar diğer bölümlerin de soğutmayacağını söyledi o güne kadar soğutuyordu.dolabı eski haline getirdi fakat değil birkaç gün2 saat sonra soğutmamaya başladı. şimdi üst bölümdeki malzemelerimiz de ziyan oldu. henüz 8 sene olmuş dolabı alalı ve üstelik kullanıcı hatası olmayan arıza veren buz dolabının ücretsiz değişimini talep ediyorum. bu yapılmazsa yasal haklarımı arayacağım. kaldı ki bu ekonomik şartlarda 40 bin tl değerinde ki bu dolabı yarı fiyatına ücret verip tekrardan vestel marka almam saçmalık olurdu.çok mecbur kalırsam tabii ki o fiyata farklı marka tercih ederim. 2015 yılında üretilen tüm puzzle model dolaplar arıza vermiş diye duyduk sonradan ve servis elemanın bu yüzden peşin hüküm verdiğini anladık. bu durumu bildiği halde vestel'in bize ücretli değişim önermesi yerine ücretsiz değişim yapıp bir an önce mağduriyetinizi gidermesini talep ediyoruz.
Servis Hizmeti,vestel yetkili servisi hotpoint ariston un türkiye servisine bakmak için anlaşmış. bulaşık makinem arıza yaptığı için 16.03.23 tarihinde vestel i̇negöl servisini aradım geldiler. vestel servisinin servis aracı giydirmesiz sıradan bir araçtı. sitenin araç giriş kapısını kapatacak şekilde aracı park edip eve ® geldiler. uyarımdan sonra aracı giriş kapısının önünden kaldırdılar. önce yetkili servis olmadıklarını düşündüm. sonra servis elemanı kimliğini gösterdi. arızanın motordan olduğu fiyatı servisin vereceğini söylediler tutanak tutup imzalatıp servis ücretini alıp eğer parça değişimini kabul edersek servis ücretini düşeceklerini söyleyip gittiler. servis ücreti için fiş fatura kesmediler. aradan 24 saatten fazla süre geçti beni arayan olmadı. ben servisi 18.03.23 saat 16 00 gibi sabit telefondan aradım bana akşama kadar arayıp fiyat sunacakları belirttiler. aradan geçen sürede arayan olmadı bende gidip yeni bir bulaşık makinesi aldım. 21.03.23 günü saat 13.00 gibi servise gidip durumu anlattım onlarda bir cep telefonundan 18.03.23 saat 15.30 gibi aradıklarını bana ulaşamadıkları belirttiler. kontrol ettim beni aramışlar ama benim onları aradığım sabit hattan değil ve onlar aradıktan yarım saat sonra ben aramama rağmen fiyat bilgisi vermediler. daha sonra tekrar aramadılar. sadece 1 kere mi arayacaklardı.. bir daha vestel mi asla.
Müşteri Hizmetleri,31 aralık malatya avm parktaki vestel'den tv ve ekran koruyucu aldık. tv birkaç gün içinde geldi. evde küçük çocuk yok bu nedenle koruyucu almada tereddüt ettim. ancak arada sallanmalar oluyor deprem olur düşerse diye aldık. çünkü bize düşse dahi ekrana bir şey olmayacağı koruyacağı söylendi. ayrıca tv 'yi kuran ekibe de sordum dediler ki zaten ayakları silikon tv depremde bile düşmez ola ki düştü zaten ekran koruyucu almışsınız düşse bile bir şey olmaz dendi. ancak koruyucu gelmedi. aramama hatta gitmeme sormama rağmen 6 şubat'a kadar gelmedi koruyucu. ve maalesef depremi yaşadık. depremde tv düştü ve ekran kırıldı. hem teslim almadığım koruyucunun parasını ödüyorum.hem de zamanında gelmediği için ekran kırıldı. zaten zor zamanlar geçiriyoruz hiçbir şeyimiz kalmadı bir de bu ihmalkarlıktan dolayı yeni aldığımız tv kırıldı. üstelik hem tv'nin hem ekran koruyucunun borcunu ödeyeceğiz. bu ihmalkarlıktan zamanında teslim edilmeyen ürünün cezasını neden biz çekiyoruz? yerine yenisi verilip telafi edilmesi gerekir. koruyucu zamanında gelseydi zarar görmeyecekti. vestel müşteri hizmetlerini aradım ilettim bilgileri ama dönüş olmadı. maalesef satana kadar sonrası yok ne yazık ki.
Servis Hizmeti,vestel tablet aldım garantisi devam ederken batarya şikayetinden dolayı servise gönderdim serviste bana iç ekranın köşesi kırık elimizde yok 1850 tl havale edin yeni tablet gönderelim dediler bende kabul etmedim yerli diye almıştım ama bir daha vestel mi çok zor daha ellerinden bir iç ekran bile olmayan firma.
Müşteri Hizmetleri,tüm ev eşyalarım narenciye sıkacağından ütüye kurutma makinemden tost makinesine kadar vestel marka. ürün kaliteleri çok iyi değil. ortalamalarda. servis durumu güzel. genel olarak ürünlerden memnun değilim ama tv'den ayrı bir nefret ettim. akıllı smart tv televizyonum sözde. ya bu nasıl bir uygulama mağazasıdır. bir tane mi işe yarar bir şey olmaz. bu kadar mı önemsiz bu mağaza sizin için. vewd nedir yahu. neresi akıllı bu tv'nin. neden yanıltıyorsunuz insanları. smart akıllı tv diye. eski sürüm sistemli tv'leri akıllı diye pazarlıyorsunuz. 1 sene önce müşteri hizmetlerini aradın prime video ® disney+ ® neden yok dedim. gelecek dendi. hala gelecek sanırım. 1 yıl oldu. uygulama görsellerini atıyorum. allah aşkına kim ne yapsın bu uygulamaları. bir güncelleme yapın ya. i̇şe yarar uygulama koyun. android desen değil. smart desen değil. linux nedir yahu.
Müşteri Hizmetleri,bundan yaklaşık 3 buçuk yıl önce vestel'den çamaşır makinesi aldım. çamaşır makinesi sıkma esnasında aşırı ses yapıyordu. yetkili servis geldi herhangi bir problemin olmadığını söyledi hatta söylemekle kalmadı bizi suçlu çıkarttı. sonrasında makinenin sıkıntısı olduğu gibi devam etti en sonunda da makine sıkma esnasında kazanı sıkıştı ve dönmez oldu. vestel'le tanıştığım günden beri başıma gelmeyen kalmadı. ürünü sattıktan sonra hiçbir şekilde ürünlerinin arkasında durmuyorlar. gerek teknik servis gerekse müşteri hizmetleri hiçbir sorunumu doğru düzgün çözmediler. i̇lk 3 buçuk yıl önce göktaş'lar diye bir firmadan ürün almıştım ürünü aldıktan bir gün sonra ürünleri iptal ettirdim. hatta alırkenden koşulsuz şartsız iademiz var diyorlardı. nitekim ürünleri iptal ettiler zaten bu esnada sadece satış sözleşmesi imzalamıştık ürünlerin tarafıma teslimi olmamıştı. ankara mithatpaşa'daki vestel müdürü arkadaş ürünleri iptal ettirdikten sonra paramı beni zor durum da bırakmak için 15 gün sonra yatırdı. bu sürecin devamın da ankamall deki vestel'den ürün aldım fakat bu firmada göktaş'lara bağlıymış. sözleşme yaparken siteme ismimin girilmesi üzerine mithatpaşa'daki mağaza müdürü ürünleri bana sattırmadı. bu durumu vestel müşteri hizmetleri arayarak bildirdim mağazadan şikayetçi oldum. fakat kaç yıl geçmesine rağmen hala tarafıma dönüş olmadı. bütün bu anlattıklarım ispatlıdır.sonunda başka bir firmadan ürünlerimi aldım ama bu sefer mağaza ile değil de servis ile yaşadım. dediğim gibi ne müşteri hizmetleri ne de teknik servis hiçbir şekilde çözüm odaklı değil. kısacası vestel aldığıma bin pişman olduğum yaşadığım mağduriyetlerde cabası. bundan sonra ne alırım ne de tanıdığım insanlara aldırırım. vestel pişmanlıktır.
Arızalı Ürün,evlilik hazırlığı için aldığımız 3 parçadan biri olan bulaşık makinesi evin sigortasını attırdı. gelen servis daha ambalajındaki ürünün arızalı olması nedeniyle ilk olarak yeni ürün değişimi yapıldı ama sonraki üründe de aynı sıkıntı bulunmaktadır.gelen servis tekrardan ürünü aldı ama ürünün kendisinde olmadığını evde olduğunu söylediler fakat evde ki elektrik tesisatında hiçbir sıkıntı bulunmadığını söylediler. üçüncü defa olduğu için artık destek sağlamıyorlar.
Servis Hizmeti,daha garantisi devam eden bulaşık makinem iki üç yıkamada bir dışarı su basıyor servis iki kere geldi ve şu an suyu dışarı basmıyor biz bir şey yapamayız dedi kötü bir hizmet. tüketici olarak hakkımı sonuna kadar arayacağım. yardımcı olursanız sevinirim.
Servis Hizmeti,konya kentplaza vestel'den aldığım dik süpürge hiç çalışmadı. i̇ade etmek istediğimde iadeyi buradan almıyoruz yetkili servise gidin denildi satış sonrası işlemler fiyasko satış sonrası işlemleri bilmeyen ya da öyle bir imaj çizen bir kişi satış yapıyor.
Servis Hizmeti,vestel marka televizyon aldığımızda bu yana geçen dokuz yıldır internet sayfasında netflix ® uygulaması rozeti yoluyla izlerken pencerelerinde ki uygulama rozetini sanırım vestel ( başka ihtimal yok) tarafından platformdan çıkararak kaldırıldı. bu kez cep telefonu yansıtma yoluyla netflix film. ve dizilerini izlerken son dört gündür onu da bağlanacak. harici ekran aramasında vestel yerine lg ® oleg tv yi cep telefonumun görmesi ve bağlan o komutuyla bağlanamaması nedeniyle izleyemedik. wireless display kaynak listesi üzerinden işaretleyip arayınca ise vestel smart tv gözüküyor ancak bağlanınca sadece cep telefonunda oynayan film veya dizinin sesi geliyor görüntü yok. servis çağırdık bizim yaptığımız yöntemi o da yaptı sesin gelmediğini gördü. tv yi servise götürmek istedi. bağlantıyı kurabilecek misiniz deyince ise allah bilir dediler. garanti edemiyorsanız hem. servis parası ödeyip hem sonuç almamak olmaz tv yi veremem dedim. açıkçası vestel den bunu beklemezdim. tamam netflix' i pencereden çıkartma platformdan çıkarmayı bir derece anlayalım da yeni bir güncelleme yapıldıysa bu tüketicinin suçu değil sormadan güncelleme yapmaya hakkınız yok. kısaca sorunu vestel'in çözmesini bekliyoruz. yerli markadan eğer düşündüğüm gibiyse ummadığım. bir davranış. sorunun çözümünü ilgili vestel yetkilerinden rica ederim
Servis Hizmeti,vestel 'den yılbaşından hemen önce mutfak robotu aldım. daha ilk kullanmamda robottan dumanlar çıktı içi yanmaya başladı. daha sonra servise gönderdim ve fabrika ® bana yenisini şubat ayı içerisinde gönderdi sağ olsunlar. gelen robotu da daha ilk kullanmamda dumanlar çıkmaya başladı ve için için yandı. ben daha önceleri eve ® hiçbir vestel ürünü almamıştım. denemek için aldım ama aldığıma alacağıma bin pişman ettiler. 1600 tl para verdik 2 defa ağız tadıyla kullanamadık. paramızla rezil olduk.
Servis Hizmeti,vestel'den 23.11.2022'de bm 4202 wi-fi bulaşık makinesi aldım yaklaşık 2 ay sonra makine yıkmadan sonra f2 arızası ile durulama kurutma ve boşaltma adımlarına geçmedi.durumu arayıp servise ilettim servis gelip kontrol ettiğinde arızanın makineden kaynaklı olmadığını söyleyip servis ücretini alıp gitti. yıkmadan sonra boşaltma yapmayan makine programı başlatıp hemen iptal ettiğinizde suyu boşaltıyor.aldığıma bin pişman oldum ürünün değiştirilmesi veya sorunun kalıcı olarak çözülmesini talep ediyorum aksi takdirde tüketici hakem heyeti ®'ne başvuracağım.
Servis Hizmeti,vestel bulaşık makinemiz 2022 ekim ayında su kaçırmaya başladı. servisi çağırdık plastik kelepçe takıp gittiler. kısa süre sonra yine kaçırdı servis çağırdık bu defa metal kelepçe taktılar. sonra yine kaçırdı bu defa 450 liraya parça değiştirdiler. sonra yine kaçırdı yine kelepçe kopmuş deyip kelepçe taktılar. en son 25 mart 2023 tarihinde parça değişecek deyip 830 liralık parça siparişi verdiler. hiçbir deneyimi bilgisi müşteri memnuniyeti gözetmeksizin aylardır sorunu çözemiyorlar. yazıklar olsun. ve ben biliyorum ki sorunu yine çözemeyecekler. şikayetçiyim.
Servis Hizmeti,alalı daha 3 ay olan vestel budolabımız e06 ve sensör hatası verdi. i̇çindeki her şey bozuldu. soğutması çalışmıyor. daha yeni alınan bir teknolojik alet nasıl bu kadar hızlı bozulur? teknik servis yoğunluktan dolayı 3 gün sonraya randevu veriyor. bozuldu tüm yiyecekler diyorum yapacak bir şey yok diyorlar. bir daha vestel'in önünden bile geçmem.
Arızalı Ürün,vestel cmi 128222 çamaşır makinesi aldım. dengesiz yük sensörü sayesinde çamaşırı dakika hatta saatlerce sıkmıyor. çamaşır yıkamak çamaşırı renkli beyaz haricinde ağırlığına kumaşına göre ayırmak çok zor. defalarca şikayet etmeme rağmen hiçbir şey yapmıyorlar makinenizin sistemi böyle diye ve gelirsek makine arızalı değilse ücret de alırız garantili makineye diye tehdit ediyorlar. ayrıca kazanın içi koku yapıyor ve yumuşatıcı kokusu bırakmıyor çamaşırlara. sonuç olarak çocuğunuz altına kaçırınca nevresim ile kirli 3 parça çamaşırı atarsanız sıkmıyor. hasta olup kusan iki çocuğunuzun 8 parça kıyafetini sıkmıyor. nevresimle alez atarsanız sıkmıyor. i̇çinde bir parça kot olan diğerleri pamuklu çamaşırları sıkmıyor. bunlar yetmezmiş gibi çamaşırınız güzel de kokmuyor. ve müşteri hizmetleri ya da vestel bu makineler böyle deyip hiçbir çözüm üretmiyor. buna sağlıklı bir çözüm bulunmasını istiyorum.
Müşteri Hizmetleri,bir yıl önce vestel'den buzdolabı aldım. kolunda çatlama var ve ince plastik gelip bakacaklar. garantisini uzattım ek ücret vererek müşteri hizmetleri ücret alabilirler dedi. 13 bin tl aldığım bir yılı dolmamış buzdolabına garantisini uzattığım ürüne ek ücret isterse vestel bir şey demiyorum daha.
Servis Hizmeti,biz vestel'den bir süre önce çamaşır makinesi aldık ve bozuldu yetkili servisi aradık ve kazan lastiği için 1100 tl aldı oysaki ben hepsiburada ®'ya girdiğimde 170 tl idi ve bombayı temizlemek için 850 tl aldı iki gün boyunca çalıştı ondan sonra aynı sorun ortaya çıktı yine aradık ve geldiklerinde bomba 950 tl değişecek dediler.
Arızalı Ürün,08/03/2023 tarihinden bir depremzede olarak samsun'a taşınmak zorunda kaldım enkazdan eşyalarımı getiremediğimden büyük bir hata yaparak vestel/atakum şubesi'nden çamaşır makinesi (9 kg inox model) buzdolabı ve elektrikli süpürge aldım. ürünleri alalı yaklaşık 20 gün olmasına rağmen halen çamaşır makinesini servis elemanları takarken çalıştırılamadı ve bozuk çıktı. başka servisin gelip kontrol etmesi gerektiğini söylediler. evde ve apartmandaki komşularımın tüm elektronik cihazı çalışırken vestel elemanları elektrik akımında sorun olduğunu makinede bir problem olmadığını elektrikçi çağırmam gerektiğini söylediler. kendilerinin prizlerimden aldıkları akım değerlerinin sonuçları ile hem elektrikçilere gittim hem de eve ® 2 elektrikçi çağırdım hiçbiri bir sorun görmedi çamaşır makinesi arızalı olduğunu söylediler. hakkımı helal etmiyorum tüketici mahkemesi'ne başvuracağım raporlarda ilk çamaşır makinesinin ilk takıldığı andan itibaren çalışmadığı yer alıyor ama bir kopyasını bana vermiyor servis. depremin acı ve etkileri yetmiyorken bir de böyle işlerle uğraşmak ülkenin acı tablosudur. bir daha vestel asla.
Servis Hizmeti,almış olduğun vestel bm 4202 wi-fi bulaşık makinesi hakkında makinem güzel yıkamıyor. bununla ilgili 2 kez servis geldi ama ne yazık ki çözüm yok sular kireçli diye makine kurulumunda kiraz önleyici cihaz takıldı ama kireçte sorun yok deterjan sorunu yok tuz ve parlatıcı sorunsuz e yıkama çok kötü.
Servis Hizmeti,km9701 kurutma makinesi aldım makine 1 yıl için de bozuldu. yetkili servis geldi götürdü 15 gün sonra dönüş yapıldı! ki oğlumun kronik astımı var o yüzden aldın makineyi. neyse yenisini vereceğiz dediler tamam dedik. gelen ürün kapalı kutusunda geldi açıldı ama su boşaltma yeri çizik açma kapama cam yeri çizik rezidans yeri kapağı tam kapanmıyor bakalım beklemedeyiz
Müşteri Hizmetleri,2019 vestel çamaşır makinemin garantisi 3-5 ay önce sona erdi. garanti devam ederken 3-4 kez aynı sorun için (pompa arızası) arıza kaydı oluşturdum. hiçbir şekilde çözüm olmadı. sorunum yine tekrarladı. garanti süreci içerisinde 3-4 kez sorunum çözülemediği için ve şu an garantim bitmesine rağmen hala da daha sorunum devam ettiği için teknik servis tarafından ücret talep edilmeden sorunumun çözülmesini talep etmekteyim.müşteri hizmetlerine 25.03.2023'de selçuk i**adlı arıza kaydı oluşturdum acilen ilgilenilmesi önemle rica olunur.
