servis hizmeti,arçelik marka kurutma makinesi almıştım 8 ay önce 8 ay içinde 2. kez aynı hatayı veriyor. aynı parça yine değişiyor. ama ürün değişmiyor. ne demek oluyor bu? ürün sürekli aynı hatayı veriyorsa ve aynı sorun yaşanmaya devam ediyor. ürünü değiştirmek zorunuza mı gidiyor? hatalı ürünü kabul etmek yerine parça değiştir gönder ne güzel müşteri memnuniyeti ne güzel malınızın arkasında duruyorsunuz? benim ürünümün daha taksiti bitmemiş sürekli servise gönderiyorum. çamaşır makineme verdiği zarar da cabası.
servis hizmeti,arçelik marka televizyonumuzun tamiri için yetkili servise göndermek istedik fakat ürünün tamiri için gerekli parçanın olmadığını söylediler. bizim televizyonumuz yenileyin denildiğinde de yenilenemiyor diye bir yanıt alıyorum. biz bu televizyonu ne yapacağız çöpe mi atalım yani bir çözüm üretemiyorlar yapıcı olmuyorlar. yeni elektronik bir ürün alırken herkesin bu durumu göz önünde bulundurup ona göre marka seçimini yapması gerekir.
servis hizmeti,arçelik çamaşır makinesi alındı 1 sene oldu. tam 3 parça değişimi yapıldı. makine aşırı ses yapıyor bunun için servis tam 3 kere geldi. parça değişti fakat makine hala aynı aynı sesi çıkarmakta. 1 sene olan makine için 3 defa parça değişimi fazla. makinenin acil bir çözüme kavuşması gerekiyor.
servis hizmeti,arçelik tkm9961 kahve makinesi kullanıcısıyım. cihazı aldığım günden beri hazır suyla ve dikkatli kullanmama rağmen sorunu bitmiyor maalesef. arçelik markasına güvenerek almıştım lakin cihazı alalı yaklaşık 3 yıl olmasına rağmen sensörleri arızalanmış. cihazı servise götürdüğümde sensörü arızalanmış ama komple ana kartı değişmeliyiz dediler. garantisi bittiği için 1600 tl tamir ücreti istendi. sensör kısmı cihazın içerisinde olduğu için bu arızanın müşteri kaynaklı olmadığı malum. şimdi düşündüğümde zamanın da arçelik firmasına güvenerek almış olduğum bu ürünün rastgele ucuz markadan ne farkı var dedim. üzgünüm ama arçelik aldığıma pişman oldum ve gidip rastgele ucuz markanın kahve makinesini kullanıyorum en azından arızalanırsa gidip yenisini alırım diye düşünüyorum. konuyu arçelik firmasına iletmiştim ama ne yazık ki garantisi bittiği için 1600 lira tamir ücretini ödemem gerektiği söylendi. son kez olarak buradan da tekrar şikayetimi belirtmek istiyorum ve arçelik firmasını bir daha tercih ederken çok düşüneceğim. talebim tabi ki elektronik cihazdır arızalanabilir ama neredeyse sıfır cihaz parasına müşteri hatası olmayacak bir arızanın giderilmesi bana garip geldiği için en azında indirimli bir şekilde arıza giderilebilirdi diye düşünüyorum. dediğim gibi bu şekilde 2 yıl garanti zaten herhangi bir markada bile var artık arçelik firmasının farkı nerede kalıyor.
müşteri hizmetleri,26.03.2023 tarihinde arçelik set üstü cam ocağımız patladı. üzerine çorba yapmak için tencere koyalı ön dakika olmadan hiçbir taşma vs yokken bum diye patladı. müşteri hizmetlerini aradım kullanım hatası olabilir dediler. bir ocak nasıl kullanım hatası ile bu hale gelebilir anlamadık. yarın servis gelecek. umarım çözüme kavuşturabiliriz.
servis hizmeti,26 mart pazar günü i̇zmir karşıyaka mavibahçe arçelik şubenize gittik. ankastre ocak modellerinden ucuz olan modeli almaya karar verdik. toplamda üç tane alacaktık ama bizimle ilgilenen personel sistemde açtı ve stok durumunu bize gösterdi. mavibahçe kendi mağazalarında bir tane teşhir ile diğer üç mağazada bir tane kapalı kutu olduğu söylendi. tek isteğim farklı iki mağazadan ürün geleceği için servisin aynı gün gelmesi oldu.satış işlemini tamamladık ve hemen mağazadan ayrılıp evimize dönüyorduk. bayiden biri aradı. i̇ki evde de ankastre tezgah hazır mı diye sordu eve ®t cevabını verdim ve kapattık.sonra eve varmıştım ki tekrar aradı. elimizde bir ürün var mağazaya gelin paranızı verelim dedi. israrla stokları bana gösterdiler iki adet var dedim. hayır yok diye diretti beni arayan kişi.mağazaya gelemeyeceğimi evime vardığımı ve aracımın sekiz silindir yüksek hacimli olduğunu gidip dönmemin çok maliyetli olduğunu söyledim. başka zaman gelir uğrarsınız dediler. iban vereyim para gönderin dedim olmaz dediler. para dursun ocak gelince alayım olmaz dediler. yaklaşık beş dakika konuştuk ve bana en son yamam muhasebeye söyleriz size bir şekilde parayı ulaştırsınlar para da bizden çıktıktan sonra beş gün içinde hesabınıza gelir dediler. para verdiğim ürünü alamıyorum. param ® başka bir hesapta bana iade edilemiyor. bu nasıl kurumsallıktır.
servis hizmeti,arçelik markası beyaz eşyalarda soğuma yarattı. çamaşır makinesinde 90 derecede yıkanan bir kıyafetin daha kirli çıkması nasıl mümkün olabilir? servis birkaç kez geldi ancak sonuç aynı; para almak ve garanti süresi bittiği için bize yardımcı olmamak. tek hatamız seni tercih etmek oldu arçelik. keşke öyle olmasaydı. resim de ekledim. sürekli aynı sorun.
servis hizmeti,benim buzdolabım sebzelikte su akıtıyordu buzlanmaya dönüşüyor internetten aldım numarayı aradım servis göndermek için kayıt açtırdım servis geldi soğutucunun fanı bozuk dediler ve benden 5700 tl para talep ettiler ben de mecbur tam dedim ertesi günü geldiler parçayı değişip gittiler birkaç gün geçti bu sefer de yiyecekler donmaya başladı. evime gelen servisçiyi aradım cevap vermediler mesaj attım cevap vermediler.
servis hizmeti,arçelik marka semaverimin 3. ayıydı sanırım alt çemberi çatladı servise ilettim henüz piyasaya yeni çıkan bir ürün olduğu için firma yedek parça üretimi olmadığını belirterek ürünü değiştirdi.ben iade istemiştim kabul etmediler! şimdi de eski semaverimi değiştirmeme neden olan arızayı tekrarladı! musluk kısmı (maalesef 3. makinem olmasına rağmen ) su kaçırıyor!garantisi bitti mi bilmiyorum gerçi bitmese ne olacak ürün elimde kaldı! arçelik lütfen kendine yakışanı yapıp ilgilenir misiniz? en azından inovasyon ürünlerde müşteri memnuniyetini dikkate alınız lütfen!
servis hizmeti,arçelik marka çamaşır makinesini 2012 yılında evlenirken aldım. 2 kez motoru bozuldu ve değişimini arçelik yetkili servisine yaptırdım. 1 hafta önce anakartı bozuldu ve motoru 3. kez bozuldu. yetkili servisten gelen arkadaşlar değişim olması lazım dediler. bende değişimi kabul ettim. aynı gün içerisinde yetkili servis aradı ana kart daha üretilmiyor tedariği yok bizim yapacağımız bir şey yok müdahale edemiyoruz cevabı aldım. arçelik genel merkezi aradım mağduriyetimi anlattım makul fiyat ile değişim talebinde bulundum. aldığım cevap 10 yılı 1 ay geçtiğinden size yardımcı olamayız. şun muadili 18 bin tl olan çamaşır makinem arçelik yedek parçasını tedarik edemediğinden hurda oldu.
servis hizmeti,arçelik tornado s4250 model süpürgem var. ürünüm gayet düzgün çalışıyor. fakat hortumun boruya giriş ağzı kırıldı. hortum temini yokmuş. ben şimdi sapasağlam çalışan ürünü çöpe mi atacağım? servis yedek parça yok diyor. diğer bayileri araştırın dediğimde yardımcı olmuyor.
servis hizmeti,öncelikle çamaşır makinesi ile ilgili sorunum çözüldü bunun için teşekkür ederim. şimdilik bir sıkıntı yok umarım böyle devam eder. daha önceki şikayetimde de belirttiğim gibi sistemde bilgilerimide görüyorsunuzdur. aldığım her üründe ayrı bir sıkıntı sorun yaşıyorum. buzdolabım aldığımda kapak karşılık kenarında hafif bir kabarma vardı iki nokta halinde. kabarık olan yerlerin boyası attı. bunun için teknik serviste geldi. sorunum çözüme ulaşmadı.'teknik servis buna bir şey yapılmaz. değişmesi gerekir. fabrikaya resmini atarım değişirler mi bilmem 'dedi gitti. bu sorunuma da bir çözüm bulunmasını rica ediyorum artık. yapılmıyorsa da değişim istiyorum.
servis hizmeti,arçelik 10120m model 10 kg çamaşır makinesi almış olduğum ilk günden itibaren kıyafetlere zarar verecek derecede düğümleyerek yıkamaktadır. 10 kg yıkama kapasiteli ve 1.200 sıkma devri olmasına rağmen kıyafetlere daha az zarar vermesi için sadece 5 adet gömlek 40 derece 600 devirde ve makinenin kullanma kılavuzunda yazan gömlek yıkama programında yıkanmasına rağmen gömlekler yıkama sonrasında birbirine kenetlenmek suretiyle düğüm haline gelip kumaşlarında eskime ve yıpranma oluşturması söz konusudur. 3 defa yetkili servis gelip makineyi incelemiştir teknik bir arıza olmadığı yönünde geri dönüş yapılmaktadırlar. ancak yıkama sonrasında kıyafetlerin görüntüsünü kendilerine ilettiğimizde bir kez de yetkili servis huzurunda 2 saat 20 dakika'lik süre boyunca makine yıkaması izlenmiştir. ve yine yetkili servis tarafından çıkan çamaşırların görüntüsü çekilmiştir. belgelenen bu görüntülere rağmen arçelik çamaşır makinesinin değişimine onay vermemektedir. kurulumundan itibaren geçen süre boyunca mağdur edildim. kıyafetlerim zarar gördü. defalarca yetkili servis evime gelerek zaman kaybettim ancak çözüme ulaşmamıştır. bir evdeki en büyük ihtiyaç olan temel beyaz eşya grubundaki çamaşır makinemin acilen farklı bir seri ile değiştirilmesini talep ediyorum.
servis hizmeti,arçelik fırın ankastre set aldık servis geldi ve servisin üslubu çok kötüydü. eve ® geldiler ve eski fırını sökme ücreti talep ettiler böyle bir şey arçelik gibi bir firma nasıl yapar bir de biz arçelik nasıl ücret ister dediğimizde biz arçelik'e bağlı değiliz çok kolaysa siz sökseydiniz diyerek nasılsa iki vida dedi tavırla konuştu sizden şikayetçiyim hakkımı da sonuna kadar arayacağım.
müşteri hizmetleri,arçelik buzdolabım daha 4. senesinde arızalandı ve soğutmamakta başladı. tam 2 kere gelip aynı parçayı değiştirdiler yine aynı oldu. her seferinde şalteri açıp kapatıyorum içindekiler bozulmasın diye öyle kendine geliyor. yaklaşık 2 aydır servis beklemekten yıldım artık. arçelik beylikdüzü yetkili servisi beni oyalıyor. 3. kere arıza verdiği için buzdolabımın değişmesi gerekirken ürünü atölyeye alacağız dediler. 4 gün oldu hala gelen giden yok. dün arayıp yarın geleceğiz dediler iftar yaklaşıyor hala gelen yok. arçelik müşteri hizmetlerini sabahtan beri 3 4 kere aradım bana kimse dönüş yapmadı. bir daha arçelik asla!
servis hizmeti,arçelik marka dolabımı ayaklar için çağırdığım servis gelip arkaya yatırdı ve arka gövdeyi kırdı. burada başlıyor sorun. sonra gelip ayak taktılar ücret ödedim. devamı bitmedi sonra gelip menteşe değiştirdiler ve şu an buzluk kısmı buz tutuyor bilmiyorum. kaçıncı gelişleri çözüm yok ortada alınan bir sürü ücret var. ankara yenimahalle servisiniz bilgisiz eleman dolu 20 farklı personelinizi gördüm. i̇ş bilmeyen çözüm yok sizde arçelik bitmiş bir firma.
servis hizmeti,buzdolabımın derin dondurucu kısmı karlanma yaptı. 15 martta 4440888'i aradım telefonla çözüm önerdiler. hallolmadı tekrar aradım bana servis yönlendirdiler. 0212 ***20'den arandım çayırbaşı gürdal teknik servis eve ® geldiler 21 mart 2023 salı günü. parça değişimi için sözleşildi gelen teknisyenlerden a**** adında beni tekrar 0212 ****20 arayarak perşembe buzdolabınızın fişini çekin 25 mart cumartesi 15:00'den sonra geleceğiz diye sözleştik. dediklerini yaptım. ancak bugün 25 mart cumartesi hala gelen yok. 4440888 ve 0212****20 no yeniden aradım ne servis kaydı görülüyor ne de 21. mart da evime gelindiğine dair kayıt görünmüyor.kimsiniz nesiniz? arçelik nasıl olur da çalıştığı servis firmasına ulaşıp beni aramalarını sağlayamaz. başka bir numara ile kayıt açılmıştır o yüzden görünmüyordur diyor ezberi bozuk call center çalışanıdolaptaki tüm yiyeceklerim artık kullanılamaz halde... muhatap bulamıyorum.
servis hizmeti,19 mart 2023 tarihinde arçelik'ten kurutma makinesi aldık. çamaşır makine üstüne kurulacağını aldığımız bayiye ve servise de bilgi verdik. çalıştığımız için 25 mart 2023 cumartesi gününe servis talep ettik. gelen servis makineyi bırakıp gitti çamaşır makinesi üstüne kurulacağı için biz yapamıyoruz montaj ekibi gelmedi dedi. tüm bildirimleri yaptığımız halde çalışan insanlar olduğumuz için mağdur olduk. müşteri şikayeti bildirmemize rağmen kimse yardımcı olmadı. kutulu ambalajı açılmamış şekilde makine banyo da durmaktadır. gerekli her yere şikayet yapılacaktır.
servis hizmeti,arçelik televizyon 1 ay önce aldım. ekranda çatlaklar var görüntü yok. servis aramış barkod istiyor fotoğraf istiyor. 2026'ya kadar garanti vermiş sorunu görmeden ücret istiyor... zaten oliz kayıtta kızlık soyadını bile istiyorlar. garanti verdiğin durum nedir?
servis hizmeti,06.02.2023 arçelik siyah manuel turbo emaye set (130 s+p 27 ys+611 es ) sipariş verdim hepsiburada ® dan ürün 10 şubatta elime ulaştı davlumbazın iç fani kırık şekilde geldi. gelen arkadaşlar açtılar biz açmadık garantiye giriyor diye gelen arkadaşlar bunu aldığınız yere gönderin yenisini göndersinler dedi biz de öyle yaptık yanlış yapmışız arçelik yetkili servisi tutanak tutup götürüp yenisini getirmeleri gerekiyormuş. geri gönderdiler ürünü arçelik servisini aradık geldiler bu sefer dışı ezilmiş adam fotoğrafını çekti abla dedi bu hemen değişime açık ben bölgeye bildirdim gelecek dediler kimse gelmedi yine aradım değişim talep ettim kabul etmediler tekrar tekrar aradım geleceklerdi gelmediler bir ay geçti bir ses yok tüketici hakemine başvuracağım bunu da görmezler se ilgilenin artık
servis hizmeti,arçelik k1798 fritöz kapağını açmadan tırnağı kırıldı. fakat servislerde yedek parça yokmuş. nasıl üretiliyor bu fritözler allah için? benim tüm eşyalarım arçelik ve fritözüm çok olmamıştı memnundum. fakat tırnak kırılınca buhari disa veriyor. bir tırnak ile tüm fritözü kullanamayacak miyim?
servis hizmeti,arçelik marka çamaşır makinesi için defalarca yetkili servis çağırmama rağmen makinenin problemi giderilmedi ve yeni yeni problemler çıkarmaya devam ediyor. en basit lekeyi çıkarmadığı gibi çamaşırları tüylendiriyor. makinenin su ısıtmadığı için leke çıkarmadığı söyleniyor ama hala leke çıkarmıyor üstelik makine çok pis kokuyor.
müşteri hizmetleri,aldığım günden beri sorun çıkaran çamaşır makinemden bıkmış durumdayım. artık eminim ki bana kusurlu mal gönderildi. 2 sene içerisinde hem motoru yanıp kartı yanan ve altı çürümeye başlayan makineye yeni ürün denir mi? garantisi olmasaydı kart ve motor değişimi 4000 bin bulacağını servis söyledi! alt kısmının komple değişmesi gerektiğini ve değişeceğini de servis söyledi. bugüne kadar defalar a evime servis geldi bu çamaşır makinesi yüzünden. kaç kere sigorta attırdı! can ve mal güvenliğim yok artık bu makinede. halen ısrarla bana yedek parça değişimi siparişi veriyorlar. ben bu makineyi ya değiştirin ya paramı iade edin. evimde yangın çıksa bana yardım edecek misiniz sanki? makinenin deterjan koyma gözü alev almıştı ya. yine buraya yazmıştım! arçelik kesinlikle ürünlerinin arkasında durmuyor. ya değiştirin ya iade edin ya da bütün servis datalarımı gönderin ben tüketici hakları'na gideyim. yeter artık ya! üç kuruş paramla iyi bir çamaşır makinesi almışım 1 haftadır çamaşırlarım birikti yıkanmıyor. bir de müşteri hizmetleri bana diyor ki; yedek işlemleri yapılsın performansından memnun kalmazsanız tekrar işleme alırız yahu ben zaten 10 gün mağdur olacağım git gel e istemiyorum içime sinmiyor bir 10 gün daha mı mağdur olacağım?
servis hizmeti,a arkadaşımın şahsıma hediye ettiği arçelik 8145yk çamaşır makinesi devamlı sorunlu. daha önce serviste kasa kazan motor ana kart değiştiği halde sorunları hiç bitmiyor arçelik servisten ürünün tamirini istemediğimi değişmesini talep ettiğimi bana ürünün tamiri veya değişimi hakkında bilgi verilmesini istedim servis bana bilgi dahi vermeden ürünü tamir etmiş ürünü teslim etmek için evime gelmiş bende ürünü kabul etmediğimi ürünün değişmesini istedim. servisten bir bayan servis personeli müşteri ile nasıl konuşulacağını dahi bilmediği şahıs bana ürünü size arkadaşınız hediye etmiş ürünün normal garantisi bitmiş ek garantinin devam ettiği halde ek garantide değişim talebinde bulunamıyormuşuz ve istediğim yere şikayet edebileceğimi beyan ediyor.müşteriyi arayıp bilgi vermeyi dahi tenezzül etmeyen servis ürünü kabul etmediğimizde hatasını bastırmak için suçluluk psikolojisi ile biz müşterileri susturmaya çalışıyor sorunlu makineyi montajını yapmaya gelen servis o kadar işlerine el verişle yapıyorlar ki tamir ettikleri test ettikleri makinenin alt sabitleme ayaklarını takmadan getiriyorlar ve makineyi bağlarken makinenin musluğunu kırıyorlar ve bu şekilde makineyi bırakıp gittiler sözde yarın (bugün) sabah ayakları takmak için tekrar gelecekler bakalım süreç nasıl devam edecek.
servis hizmeti,hatay kırıkhan'da ikamet etmekteyim. 2020 senesinde arçelik'ten tv almıştık. 06.02.2023 depreminde tv zarar gördü ve ekranı kırıldı. garanti kapsamında olmasına rağmen i̇skenderun'daki yetkili servis tv'yi tamir edemeyeceklerini eğer ekran değişimi olura ücrete tabi olduğunu belirtti.biz yaşanan bu depremde yeteri kadar maddi manevi zarar gördük. büyük arçelik firması olarak bir tv'yi dahi tamirini yapamadıktan sonra bizlerin mağduriyetini gidermedikten sonra neden bir daha arçelik kullanalım ve bu nasıl bir büyüklük!.herkes elini taşın altına koymuşken sizlerin bu denli sorumsuzca davranmanız ziyadesiyle üzdü. bu konuda her platformda mağduriyetimi dile getirip haklarımızı aramaya devam edeceğiz.
servis hizmeti,arçelik i̇zmir balçova yetkili servisten şikayetçiyim. 1 ay içinde farklı arıza kaydı oluşturulup sorun giderilmedi. i̇ncelemek için atölyeye makineyi götürdüklerinde 3000₺ hasar bedeli çıkarttılar mağdurum. arıza tespiti doğru yapılmadığı için müşteri memnuniyetinden hiç memnun değilim.
servis hizmeti,arçelik gün sitesinden20.03 2023 tarihinde ücretsiz montajı olan bir kombi aldım ankara batıkent arçelik servisi kombinin kurulumu için benden 5 bin tl istedi bu paranın 3 bini proje 2 bin ise işçilik olduğunu söylediler. sitesinde montajın ücretsiz olduğunu bu yüzden arçelik aldığım hem servise. hem de müşteri temsilcisine söyledim ama hiç oralı olmadılar ürünü iptal ettim bir daha arçelik asla.
müşteri hizmetleri,arçelik buzdolabım sürekli içindeki ürünleri donduruyor. defelarca servis gelmesine rağmen bir sonuca ulaşamadım. i̇çine bıraktığım bütün ürünlerim kullanılmaz hale geliyor.arçelik gibi bir bir firma buna çözüm üretemiyor. müşteri hizmetleri dönüş yapılacaktır deyip geri dönüş sağlanmıyor. arçelik gibi köklü bir firmanın bunu yapacağına ihtimal vermediğinden arçelik'ten ürün aldık. müşterilerini böyle mağdur edeceğini bilemedik bilseydik arçelik'ten ürün kesinlikle almazdım. mağduriyetimin bir an önce giderilmesini ve ürünümün değiştirilmesini talep ediyorum.
servis hizmeti,trabzon akçaabat ilçesinde karadeniz teknik servis arçelik kurutma makinemi tamir için aldı rezidans bozuk dendi iki hafta sonra getirdiler değişen hiçbir şey yok üstüne bir de makine ses çıkarır olmuş 2000tl para verdim makinemi tekrar aldılar bir ay oldu arayan soran yok üstelik makinemin rezidansının değiştiğine dair bir belge bırakmadılar makbuz vs. yok savcılığa şikayet etmeyi düşünüyorum ilgisiz alakasız işini yapmayan bir servis. makinemi ve paramı geri istiyorum.
servis hizmeti,yaklaşık 10 gün için servise verdiğim tv yapımı tamamlanmadı verilen sürede yapılacağı söylendi. i̇şin garip yanı koskoca arçelik firması bir emanet tv bulup getiremiyor. müşteri kaybettiğinizin farkında değilsiniz. tv bir an öce gelmesini talep ediyorum.
servis hizmeti,3 yıldır kullanmakta olduğum arçelik bulaşık makinem için aldığımdan beri çizme şikayeti ile servise başvuru yapmama rağmen hiçbir şekilde çözüme ulaşılamamıştır. yaklaşık 30 sefer servis gelmiştir ve tek yaptıkları teknik bir arıza yok deyip gitmeleri. bütün bardak ve tabaklarım kullanılmaz halde. çizik içinde ve yetkililere soruyorum bu teknik bir arıza değil de ne. servis bu çizikleri kendi gözüyle gördüğü halde hiçbir sorun yok raporunu nasıl verebiliyor. arçelik neden sattığı ürünün arkasında durmuyor?
